"movieId","userId","rating","title","genres"
"296","8",5,"Pulp Fiction (1994)","Comedy|Crime|Drama|Thriller"
"3147","8",5,"Green Mile, The (1999)","Crime|Drama"
"3148","8",3,"Cider House Rules, The (1999)","Drama"
"2278","8",3,"Ronin (1998)","Action|Crime|Thriller"
"2490","8",2,"Payback (1999)","Action|Thriller"
"589","8",5,"Terminator 2: Judgment Day (1991)","Action|Sci-Fi"
"150","8",4,"Apollo 13 (1995)","Adventure|Drama|IMAX"
"151","8",4,"Rob Roy (1995)","Action|Drama|Romance|War"
"1","8",4,"Toy Story (1995)","Adventure|Animation|Children|Comedy|Fantasy"
"3006","8",3,"Insider, The (1999)","Drama|Thriller"
"2858","8",5,"American Beauty (1999)","Comedy|Drama"
"1265","8",5,"Groundhog Day (1993)","Comedy|Fantasy|Romance"
"733","8",3,"Rock, The (1996)","Action|Adventure|Thriller"
"377","8",4,"Speed (1994)","Action|Romance|Thriller"
"2427","8",5,"Thin Red Line, The (1998)","Action|Drama|War"
"58","8",5,"Postman, The (Postino, Il) (1994)","Comedy|Drama|Romance"
"2712","8",3,"Eyes Wide Shut (1999)","Drama|Mystery|Thriller"
"2571","8",5,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
"161","8",3,"Crimson Tide (1995)","Drama|Thriller|War"
"163","8",5,"Desperado (1995)","Action|Romance|Western"
"527","8",4,"Schindler's List (1993)","Drama|War"
"454","8",3,"Firm, The (1993)","Drama|Thriller"
"1704","8",5,"Good Will Hunting (1997)","Drama|Romance"
"2291","8",5,"Edward Scissorhands (1990)","Drama|Fantasy|Romance"
"1639","8",5,"Chasing Amy (1997)","Comedy|Drama|Romance"
"3386","8",3,"JFK (1991)","Drama|Mystery|Thriller"
"2006","8",3,"Mask of Zorro, The (1998)","Action|Comedy|Romance"
"608","8",5,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"1711","8",3,"Midnight in the Garden of Good and Evil (1997)","Crime|Drama|Mystery"
"1357","8",4,"Shine (1996)","Drama|Romance"
"1573","8",4,"Face/Off (1997)","Action|Crime|Drama|Thriller"
"1210","8",4,"Star Wars: Episode VI - Return of the Jedi (1983)","Action|Adventure|Sci-Fi"
"1213","8",5,"Goodfellas (1990)","Crime|Drama"
"253","8",5,"Interview with the Vampire: The Vampire Chronicles (1994)","Drama|Horror"
"3105","8",4,"Awakenings (1990)","Drama|Mystery"
"3107","8",5,"Backdraft (1991)","Action|Drama"
"3252","8",3,"Scent of a Woman (1992)","Drama"
"1721","8",5,"Titanic (1997)","Drama|Romance"
"3256","8",5,"Patriot Games (1992)","Action|Thriller"
"908","8",5,"North by Northwest (1959)","Action|Adventure|Mystery|Romance|Thriller"
"3257","8",3,"Bodyguard, The (1992)","Drama|Romance|Thriller"
"1653","8",5,"Gattaca (1997)","Drama|Sci-Fi|Thriller"
"1580","8",4,"Men in Black (a.k.a. MIB) (1997)","Action|Comedy|Sci-Fi"
"110","8",5,"Braveheart (1995)","Action|Drama|War"
"111","8",5,"Taxi Driver (1976)","Crime|Drama|Thriller"
"2023","8",3,"Godfather: Part III, The (1990)","Crime|Drama|Mystery|Thriller"
"2028","8",5,"Saving Private Ryan (1998)","Action|Drama|War"
"337","8",5,"What's Eating Gilbert Grape (1993)","Drama"
"265","8",4,"Like Water for Chocolate (Como agua para chocolate) (1992)","Drama|Fantasy|Romance"
"16","8",4,"Casino (1995)","Crime|Drama"
"266","8",4,"Legends of the Fall (1994)","Drama|Romance|War|Western"
"17","8",4,"Sense and Sensibility (1995)","Drama|Romance"
"480","8",5,"Jurassic Park (1993)","Action|Adventure|Sci-Fi|Thriller"
"555","8",4,"True Romance (1993)","Crime|Thriller"
"3481","8",4,"High Fidelity (2000)","Comedy|Drama|Romance"
"2396","8",5,"Shakespeare in Love (1998)","Comedy|Drama|Romance"
"2686","8",4,"Red Violin, The (Violon rouge, Le) (1998)","Drama|Mystery"
"2688","8",3,"General's Daughter, The (1999)","Crime|Drama|Mystery|Thriller"
"24","8",4,"Powder (1995)","Drama|Sci-Fi"
"25","8",5,"Leaving Las Vegas (1995)","Drama|Romance"
"2324","8",3,"Life Is Beautiful (La Vita <0xC3A8> bella) (1997)","Comedy|Drama|Romance|War"
"349","8",4,"Clear and Present Danger (1994)","Action|Crime|Drama|Thriller"
"2329","8",5,"American History X (1998)","Crime|Drama"
"2541","8",3,"Cruel Intentions (1999)","Drama"
"3418","8",3,"Thelma & Louise (1991)","Adventure|Crime|Drama"
"1673","8",5,"Boogie Nights (1997)","Drama"
"2908","8",3,"Boys Don't Cry (1999)","Drama"
"2692","8",5,"Run Lola Run (Lola rennt) (1998)","Action|Crime"
"2699","8",5,"Arachnophobia (1990)","Comedy|Horror"
"36","8",4,"Dead Man Walking (1995)","Crime|Drama"
"2268","9",4,"Few Good Men, A (1992)","Crime|Drama|Thriller"
"1466","9",4,"Donnie Brasco (1997)","Crime|Drama"
"1393","9",3,"Jerry Maguire (1996)","Drama|Romance"
"1682","9",4,"Truman Show, The (1998)","Comedy|Drama|Sci-Fi"
"3717","9",3,"Gone in 60 Seconds (2000)","Action|Crime"
"508","9",3,"Philadelphia (1993)","Drama"
"3793","9",4,"X-Men (2000)","Action|Adventure|Sci-Fi"
"367","9",3,"Mask, The (1994)","Action|Comedy|Crime|Fantasy"
"47","9",5,"Seven (a.k.a. Se7en) (1995)","Mystery|Thriller"
"3147","9",4,"Green Mile, The (1999)","Crime|Drama"
"3148","9",3,"Cider House Rules, The (1999)","Drama"
"1617","9",4,"L.A. Confidential (1997)","Crime|Film-Noir|Mystery|Thriller"
"2278","9",4,"Ronin (1998)","Action|Crime|Thriller"
"223","9",4,"Clerks (1994)","Comedy"
"150","9",3,"Apollo 13 (1995)","Adventure|Drama|IMAX"
"3298","9",4,"Boiler Room (2000)","Crime|Drama|Thriller"
"1","9",5,"Toy Story (1995)","Adventure|Animation|Children|Comedy|Fantasy"
"3006","9",3,"Insider, The (1999)","Drama|Thriller"
"2858","9",4,"American Beauty (1999)","Comedy|Drama"
"3948","9",3,"Meet the Parents (2000)","Comedy"
"50","9",4,"Usual Suspects, The (1995)","Crime|Mystery|Thriller"
"1265","9",4,"Groundhog Day (1993)","Comedy|Fantasy|Romance"
"3510","9",3,"Frequency (2000)","Drama|Thriller"
"377","9",3,"Speed (1994)","Action|Romance|Thriller"
"1552","9",2,"Con Air (1997)","Action|Adventure|Thriller"
"590","9",5,"Dances with Wolves (1990)","Adventure|Drama|Western"
"2355","9",4,"Bug's Life, A (1998)","Adventure|Animation|Children|Comedy"
"1912","9",3,"Out of Sight (1998)","Comedy|Crime|Drama|Romance|Thriller"
"593","9",5,"Silence of the Lambs, The (1991)","Crime|Horror|Thriller"
"2571","9",5,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
"597","9",3,"Pretty Woman (1990)","Comedy|Romance"
"300","9",4,"Quiz Show (1994)","Drama"
"1777","9",4,"Wedding Singer, The (1998)","Comedy|Romance"
"3301","9",2,"Whole Nine Yards, The (2000)","Comedy|Crime"
"1343","9",3,"Cape Fear (1991)","Thriller"
"527","9",5,"Schindler's List (1993)","Drama|War"
"3160","9",3,"Magnolia (1999)","Drama"
"529","9",5,"Searching for Bobby Fischer (1993)","Drama"
"457","9",5,"Fugitive, The (1993)","Thriller"
"1704","9",4,"Good Will Hunting (1997)","Drama|Romance"
"745","9",4,"Wallace & Gromit: A Close Shave (1995)","Animation|Children|Comedy"
"2294","9",4,"Antz (1998)","Adventure|Animation|Children|Comedy|Fantasy"
"1921","9",4,"Pi (1998)","Drama|Sci-Fi|Thriller"
"1639","9",4,"Chasing Amy (1997)","Comedy|Drama|Romance"
"1923","9",5,"There's Something About Mary (1998)","Comedy|Romance"
"1784","9",3,"As Good as It Gets (1997)","Comedy|Drama|Romance"
"1060","9",4,"Swingers (1996)","Comedy|Drama"
"318","9",5,"Shawshank Redemption, The (1994)","Crime|Drama"
"608","9",4,"Fargo (1996)","Comedy|Crime|Drama|Thriller"
"1356","9",3,"Star Trek: First Contact (1996)","Action|Adventure|Sci-Fi|Thriller"
"1358","9",4,"Sling Blade (1996)","Drama"
"3178","9",3,"Hurricane, The (1999)","Drama"
"3751","9",4,"Chicken Run (2000)","Animation|Children|Comedy"
"1210","9",4,"Star Wars: Episode VI - Return of the Jedi (1983)","Action|Adventure|Sci-Fi"
"1213","9",4,"Goodfellas (1990)","Crime|Drama"
"3755","9",2,"Perfect Storm, The (2000)","Drama|Thriller"
"2599","9",2,"Election (1999)","Comedy"
"2302","9",4,"My Cousin Vinny (1992)","Comedy"
"1500","9",4,"Grosse Pointe Blank (1997)","Comedy|Crime|Romance"
"2959","9",4,"Fight Club (1999)","Action|Crime|Drama|Thriller"
"1148","9",4,"Wallace & Gromit: The Wrong Trousers (1993)","Animation|Children|Comedy|Crime"
"1721","9",5,"Titanic (1997)","Drama|Romance"
"3253","9",4,"Wayne's World (1992)","Comedy"
"3255","9",4,"League of Their Own, A (1992)","Comedy|Drama"
"1653","9",4,"Gattaca (1997)","Drama|Sci-Fi|Thriller"
"838","9",3,"Emma (1996)","Comedy|Drama|Romance"
"1584","9",5,"Contact (1997)","Drama|Sci-Fi"
"1221","9",4,"Godfather: Part II, The (1974)","Crime|Drama"
"2890","9",5,"Three Kings (1999)","Action|Adventure|Comedy|Drama|War"
"2028","9",5,"Saving Private Ryan (1998)","Action|Drama|War"
"3114","9",4,"Toy Story 2 (1999)","Adventure|Animation|Children|Comedy|Fantasy"
"16","9",4,"Casino (1995)","Crime|Drama"
"480","9",4,"Jurassic Park (1993)","Action|Adventure|Sci-Fi|Thriller"
"1089","9",4,"Reservoir Dogs (1992)","Crime|Mystery|Thriller"
"912","9",4,"Casablanca (1942)","Drama|Romance"
"3408","9",4,"Erin Brockovich (2000)","Drama"
"3623","9",4,"Mission: Impossible II (2000)","Action|Adventure|Thriller"
"778","9",5,"Trainspotting (1996)","Comedy|Crime|Drama"
"1233","9",3,"Boot, Das (Boat, The) (1981)","Action|Drama|War"
"1307","9",4,"When Harry Met Sally... (1989)","Comedy|Romance"
"25","9",4,"Leaving Las Vegas (1995)","Drama|Romance"
"2324","9",5,"Life Is Beautiful (La Vita <0xC3A8> bella) (1997)","Comedy|Drama|Romance|War"
"349","9",4,"Clear and Present Danger (1994)","Action|Crime|Drama|Thriller"
"920","9",3,"Gone with the Wind (1939)","Drama|Romance|War"
"2762","9",4,"Sixth Sense, The (1999)","Drama|Horror|Mystery"
"1961","9",5,"Rain Man (1988)","Drama"
"2692","9",4,"Run Lola Run (Lola rennt) (1998)","Action|Crime"
"648","10",4,"Mission: Impossible (1996)","Action|Adventure|Mystery|Thriller"
"2628","10",3,"Star Wars: Episode I - The Phantom Menace (1999)","Action|Adventure|Sci-Fi"
"3359","10",3,"Breaking Away (1979)","Comedy|Drama"
"1682","10",5,"Truman Show, The (1998)","Comedy|Drama|Sci-Fi"
"1320","10",3,"Alien<0xC2B3> (a.k.a. Alien 3) (1992)","Action|Horror|Sci-Fi|Thriller"
"2124","10",3,"Addams Family, The (1991)","Children|Comedy|Fantasy"
"1250","10",3,"Bridge on the River Kwai, The (1957)","Adventure|Drama|War"
"2054","10",4,"Honey, I Shrunk the Kids (1989)","Adventure|Children|Comedy|Fantasy|Sci-Fi"
"1252","10",3,"Chinatown (1974)","Crime|Film-Noir|Mystery|Thriller"
"1253","10",5,"Day the Earth Stood Still, The (1951)","Drama|Sci-Fi|Thriller"
"3868","10",3,"Naked Gun: From the Files of Police Squad!, The (1988)","Action|Comedy|Crime|Romance"
"1256","10",3,"Duck Soup (1933)","Comedy|Musical|War"
"2997","10",4,"Being John Malkovich (1999)","Comedy|Drama|Fantasy"
"1259","10",3,"Stand by Me (1986)","Adventure|Drama"
"653","10",4,"Dragonheart (1996)","Action|Adventure|Fantasy"
"1831","10",5,"Lost in Space (1998)","Action|Adventure|Sci-Fi"
"3363","10",5,"American Graffiti (1973)","Comedy|Drama"
"586","10",3,"Home Alone (1990)","Children|Comedy"
"587","10",5,"Ghost (1990)","Comedy|Drama|Fantasy|Romance|Thriller"
"3438","10",3,"Teenage Mutant Ninja Turtles (1990)","Action|Children|Comedy|Fantasy|Sci-Fi"
"588","10",4,"Aladdin (1992)","Adventure|Animation|Children|Comedy|Musical"
"589","10",4,"Terminator 2: Judgment Day (1991)","Action|Sci-Fi"
"1690","10",4,"Alien: Resurrection (1997)","Action|Horror|Sci-Fi"
"223","10",2,"Clerks (1994)","Comedy"
"150","10",5,"Apollo 13 (1995)","Adventure|Drama|IMAX"
"1","10",5,"Toy Story (1995)","Adventure|Animation|Children|Comedy|Fantasy"
"2","10",5,"Jumanji (1995)","Adventure|Children|Fantasy"
"153","10",3,"Batman Forever (1995)","Action|Adventure|Comedy|Crime"
"2133","10",4,"Adventures in Babysitting (1987)","Adventure|Comedy"
"3948","10",4,"Meet the Parents (2000)","Comedy"
"1408","10",4,"Last of the Mohicans, The (1992)","Action|Romance|War|Western"
"2067","10",3,"Doctor Zhivago (1965)","Drama|Romance|War"
"1265","10",5,"Groundhog Day (1993)","Comedy|Fantasy|Romance"
"1339","10",5,"Dracula (Bram Stoker's Dracula) (1992)","Fantasy|Horror|Romance|Thriller"
"1269","10",5,"Arsenic and Old Lace (1944)","Comedy|Mystery|Thriller"
"1196","10",5,"Star Wars: Episode V - The Empire Strikes Back (1980)","Action|Adventure|Sci-Fi"
"590","10",5,"Dances with Wolves (1990)","Adventure|Drama|Western"
"1197","10",5,"Princess Bride, The (1987)","Action|Adventure|Comedy|Fantasy|Romance"
"1198","10",5,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)","Action|Adventure"
"2640","10",5,"Superman (1978)","Action|Adventure|Sci-Fi"
"592","10",4,"Batman (1989)","Action|Crime|Thriller"
"594","10",5,"Snow White and the Seven Dwarfs (1937)","Animation|Children|Drama|Fantasy|Musical"
"2716","10",4,"Ghostbusters (a.k.a. Ghost Busters) (1984)","Action|Comedy|Sci-Fi"
"595","10",5,"Beauty and the Beast (1991)","Animation|Children|Fantasy|Musical|Romance|IMAX"
"2717","10",4,"Ghostbusters II (1989)","Comedy|Fantasy|Sci-Fi"
"2571","10",5,"Matrix, The (1999)","Action|Sci-Fi|Thriller"
"597","10",4,"Pretty Woman (1990)","Comedy|Romance"
"1918","10",3,"Lethal Weapon 4 (1998)","Action|Comedy|Crime|Thriller"
"2140","10",5,"Dark Crystal, The (1982)","Adventure|Fantasy"
"1270","10",4,"Back to the Future (1985)","Adventure|Comedy|Sci-Fi"
"1271","10",5,"Fried Green Tomatoes (1991)","Comedy|Crime|Drama"
"1345","10",3,"Carrie (1976)","Drama|Fantasy|Horror|Thriller"
"2078","10",4,"Jungle Book, The (1967)","Animation|Children|Comedy|Musical"
"1276","10",3,"Cool Hand Luke (1967)","Drama"
"1278","10",5,"Young Frankenstein (1974)","Comedy|Fantasy"
"745","10",5,"Wallace & Gromit: A Close Shave (1995)","Animation|Children|Comedy"
"1921","10",4,"Pi (1998)","Drama|Sci-Fi|Thriller"
"1923","10",5,"There's Something About Mary (1998)","Comedy|Romance"
"3386","10",4,"JFK (1991)","Drama|Mystery|Thriller"
"2657","10",4,"Rocky Horror Picture Show, The (1975)","Comedy|Horror|Musical|Sci-Fi"
"1784","10",5,"As Good as It Gets (1997)","Comedy|Drama|Romance"
"316","10",5,"Stargate (1994)","Action|Adventure|Sci-Fi"
"317","10",4,"Santa Clause, The (1994)","Comedy|Drama|Fantasy"
"318","10",4,"Shawshank Redemption, The (1994)","Crime|Drama"
"2080","10",4,"Lady and the Tramp (1955)","Animation|Children|Comedy|Romance"
"2081","10",5,"Little Mermaid, The (1989)","Animation|Children|Comedy|Musical|Romance"
"1282","10",5,"Fantasia (1940)","Animation|Children|Fantasy|Musical"
"1356","10",5,"Star Trek: First Contact (1996)","Action|Adventure|Sci-Fi|Thriller"
"750","10",4,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)","Comedy|War"
"1357","10",5,"Shine (1996)","Drama|Romance"
"2087","10",5,"Peter Pan (1953)","Animation|Children|Fantasy|Musical"
"1287","10",3,"Ben-Hur (1959)","Action|Adventure|Drama"
"2804","10",5,"Christmas Story, A (1983)","Children|Comedy"
"3608","10",3,"Pee-wee's Big Adventure (1985)","Adventure|Comedy"
"2662","10",4,"War of the Worlds, The (1953)","Action|Drama|Sci-Fi"
"3100","10",3,"River Runs Through It, A (1992)","Drama"
"2300","10",5,"Producers, The (1968)","Comedy"
"253","10",5,"Interview with the Vampire: The Vampire Chronicles (1994)","Drama|Horror"
"2599","10",5,"Election (1999)","Comedy"
"2302","10",5,"My Cousin Vinny (1992)","Comedy"
"329","10",5,"Star Trek: Generations (1994)","Adventure|Drama|Sci-Fi"
"3108","10",5,"Fisher King, The (1991)","Comedy|Drama|Fantasy|Romance"
"2161","10",5,"NeverEnding Story, The (1984)","Adventure|Children|Fantasy"
"3037","10",5,"Little Big Man (1970)","Western"
"3039","10",4,"Trading Places (1983)","Comedy"
"902","10",5,"Breakfast at Tiffany's (1961)","Drama|Romance"
"1291","10",5,"Indiana Jones and the Last Crusade (1989)","Action|Adventure"
"904","10",4,"Rear Window (1954)","Mystery|Thriller"
"2094","10",4,"Rocketeer, The (1991)","Action|Adventure|Sci-Fi"
"1292","10",5,"Being There (1979)","Comedy|Drama"
"1293","10",4,"Gandhi (1982)","Drama"
"2096","10",5,"Sleeping Beauty (1959)","Animation|Children|Musical"
"1294","10",4,,
"3471","10",5,"Close Encounters of the Third Kind (1977)","Adventure|Drama|Sci-Fi"
"2746","10",5,"Little Shop of Horrors (1986)","Comedy|Horror|Musical"
"1947","10",5,"West Side Story (1961)","Drama|Musical|Romance"
"260","10",5,"Star Wars: Episode IV - A New Hope (1977)","Action|Adventure|Sci-Fi"
"3114","10",4,"Toy Story 2 (1999)","Adventure|Animation|Children|Comedy|Fantasy"
"339","10",5,"While You Were Sleeping (1995)","Comedy|Romance"
"1513","10",3,"Romy and Michele's High School Reunion (1997)","Comedy"
"1517","10",3,"Austin Powers: International Man of Mystery (1997)","Action|Adventure|Comedy"
"1371","10",4,"Star Trek: The Motion Picture (1979)","Adventure|Sci-Fi"
"2174","10",5,"Beetlejuice (1988)","Comedy|Fantasy"
"1372","10",4,"Star Trek VI: The Undiscovered Country (1991)","Action|Mystery|Sci-Fi"
"912","10",3,"Casablanca (1942)","Drama|Romance"
"913","10",3,"Maltese Falcon, The (1941)","Film-Noir|Mystery"
"1374","10",4,"Star Trek II: The Wrath of Khan (1982)","Action|Adventure|Sci-Fi|Thriller"
"914","10",5,"My Fair Lady (1964)","Comedy|Drama|Musical|Romance"
"1375","10",4,"Star Trek III: The Search for Spock (1984)","Action|Adventure|Sci-Fi"
"1376","10",4,"Star Trek IV: The Voyage Home (1986)","Adventure|Comedy|Sci-Fi"
"1377","10",3,"Batman Returns (1992)","Action|Crime"
"919","10",5,"Wizard of Oz, The (1939)","Adventure|Children|Fantasy|Musical"
"3481","10",4,"High Fidelity (2000)","Comedy|Drama|Romance"
"2826","10",4,"13th Warrior, The (1999)","Action|Adventure|Fantasy"
"1954","10",3,"Rocky (1976)","Drama"
"1019","10",4,"20,000 Leagues Under the Sea (1954)","Adventure|Drama|Sci-Fi"
"3489","10",4,"Hook (1991)","Adventure|Comedy|Fantasy"
"1959","10",5,"Out of Africa (1985)","Drama|Romance"
"344","10",4,"Ace Ventura: Pet Detective (1994)","Comedy"
"24","10",3,"Powder (1995)","Drama|Sci-Fi"
"2321","10",4,"Pleasantville (1998)","Comedy|Drama|Fantasy"
"2324","10",5,"Life Is Beautiful (La Vita <0xC3A8> bella) (1997)","Comedy|Drama|Romance|War"
"1380","10",5,"Grease (1978)","Comedy|Musical|Romance"
"920","10",5,"Gone with the Wind (1939)","Drama|Romance|War"
"923","10",3,"Citizen Kane (1941)","Drama|Mystery"
"924","10",3,"2001: A Space Odyssey (1968)","Adventure|Drama|Sci-Fi"
"3701","10",3,"Alien Nation (1988)","Crime|Drama|Sci-Fi|Thriller"
"3702","10",3,"Mad Max (1979)","Action|Adventure|Sci-Fi"
"780","10",5,"Independence Day (a.k.a. ID4) (1996)","Action|Adventure|Sci-Fi|Thriller"
"3703","10",2,"Road Warrior, The (Mad Max 2) (1981)","Action|Adventure|Sci-Fi"
"1387","10",3,"Jaws (1975)","Action|Horror"
"3704","10",2,"Mad Max Beyond Thunderdome (1985)","Action|Adventure|Sci-Fi"
"858","10",3,"Godfather, The (1972)","Crime|Drama"
"1022","10",5,"Cinderella (1950)","Animation|Children|Fantasy|Musical|Romance"
"2762","10",5,"Sixth Sense, The (1999)","Drama|Horror|Mystery"
"1961","10",5,"Rain Man (1988)","Drama"
"1028","10",5,"Mary Poppins (1964)","Children|Comedy|Fantasy|Musical"
"1967","10",5,"Labyrinth (1986)","Adventure|Fantasy|Musical"
"32","10",5,"Twelve Monkeys (a.k.a. 12 Monkeys) (1995)","Mystery|Sci-Fi|Thriller"
"356","10",5,"Forrest Gump (1994)","Comedy|Drama|Romance|War"
"357","10",5,"Four Weddings and a Funeral (1994)","Comedy|Romance"
"2405","10",4,"Jewel of the Nile, The (1985)","Action|Adventure|Comedy|Romance"
"2407","10",5,"Cocoon (1985)","Comedy|Sci-Fi"
"2336","10",5,"Elizabeth (1998)","Drama"
"2193","10",5,"Willow (1988)","Action|Adventure|Fantasy"
"1394","10",3,"Raising Arizona (1987)","Comedy"
"1101","10",4,"Top Gun (1986)","Action|Romance"
"2770","10",4,"Bowfinger (1999)","Comedy"
"1032","10",4,"Alice in Wonderland (1951)","Adventure|Animation|Children|Fantasy|Musical"
"2918","10",5,"Ferris Bueller's Day Off (1986)","Comedy"
"1035","10",5,"Sound of Music, The (1965)","Musical|Romance"
"435","10",4,"Coneheads (1993)","Comedy|Sci-Fi"
"364","10",4,"Lion King, The (1994)","Adventure|Animation|Children|Drama|Musical|IMAX"
"292","10",4,"Outbreak (1995)","Action|Drama|Sci-Fi|Thriller"
"367","10",4,"Mask, The (1994)","Action|Comedy|Crime|Fantasy"
"3072","10",4,"Moonstruck (1987)","Comedy|Romance"
"368","10",4,"Maverick (1994)","Adventure|Comedy|Western"
"1544","10",4,"Lost World: Jurassic Park, The (1997)","Action|Adventure|Sci-Fi|Thriller"
"1617","10",3,"L.A. Confidential (1997)","Crime|Film-Noir|Mystery|Thriller"
"1042","10",5,"That Thing You Do! (1996)","Comedy|Drama"
"2858","10",3,"American Beauty (1999)","Comedy|Drama"
"2423","10",5,"Christmas Vacation (National Lampoon's Christmas Vacation) (1989)","Comedy"
"2424","10",5,"You've Got Mail (1998)","Comedy|Romance"
"2355","10",4,"Bug's Life, A (1998)","Adventure|Animation|Children|Comedy"
"3087","10",5,"Scrooged (1988)","Comedy|Fantasy|Romance"
"953","10",5,"It's a Wonderful Life (1946)","Drama|Fantasy|Romance"
"3809","10",5,"What About Bob? (1991)","Comedy"
"3591","10",5,"Mr. Mom (1983)","Comedy|Drama"
"2863","10",4,"Hard Day's Night, A (1964)","Adventure|Comedy|Musical"
"2791","10",4,"Airplane! (1980)","Comedy"
"1127","10",4,"Abyss, The (1989)","Action|Adventure|Sci-Fi|Thriller"
