date,region,product,sales_amount,units_sold
2024-08-30,East,Product B,14994.893525222218,135
2024-08-30,West,Product B,11369.849687919768,157
2024-08-31,North,Product C,15754.675987881801,135
2024-08-31,South,Product B,13566.036472674225,413
2024-08-31,East,Product A,12475.150457607491,276
2024-08-31,West,Product A,16446.861345037934,417
2024-09-01,North,Product A,12424.999606092473,435
2024-09-01,South,Product D,11328.749997496707,221
2024-09-01,East,Product D,16945.56011524318,201
2024-09-01,West,Product A,11355.146461930975,140
2024-09-02,North,Product D,15329.419713606598,325
2024-09-02,South,Product D,14598.443570035368,179
2024-09-02,East,Product C,19282.310263051957,351
2024-09-02,West,Product C,13673.20708891595,369
2024-09-03,North,Product A,17091.86924401841,116
2024-09-03,South,Product D,15425.752134885752,497
2024-09-03,East,Product C,12714.867105552472,103
2024-09-03,West,Product D,15171.396957558194,240
2024-09-04,North,Product C,11509.703264118867,271
2024-09-04,South,Product A,18860.500173934055,421
2024-09-04,East,Product A,13990.057749008993,214
2024-09-04,West,Product A,12273.655395325597,96
2024-09-05,North,Product B,11859.248864939518,391
2024-09-05,South,Product A,14858.054540715193,193
2024-09-05,East,Product B,16140.213357173332,271
2024-09-05,West,Product A,15682.047569396032,78
2024-09-06,North,Product A,18532.594683038522,155
2024-09-06,South,Product D,14551.893277385896,235
2024-09-06,East,Product D,13497.988912755398,69
2024-09-06,West,Product C,12916.974502314097,259
2024-09-07,North,Product C,12283.40045622074,477
2024-09-07,South,Product B,10973.276131152003,423
2024-09-07,East,Product B,16340.181159765347,63
2024-09-07,West,Product D,13614.183406518301,120
2024-09-08,North,Product A,16000.55907123247,82
2024-09-08,South,Product D,18470.512390231943,56
2024-09-08,East,Product A,14457.716024972626,73
2024-09-08,West,Product A,12846.71926428421,366
2024-09-09,North,Product D,11698.115432188757,484
2024-09-09,South,Product B,14803.151318900476,323
2024-09-09,East,Product B,17361.216796492503,294
2024-09-09,West,Product B,13409.9026925832,405
2024-09-10,North,Product D,14314.585892513735,149
2024-09-10,South,Product B,14977.00024056258,303
2024-09-10,East,Product A,13766.551671337693,226
2024-09-10,West,Product A,13959.787936991335,137
2024-09-11,North,Product C,13330.883411157016,470
2024-09-11,South,Product A,13231.229369192299,143
2024-09-11,East,Product D,15898.042729244773,95
2024-09-11,West,Product C,17200.509415796714,77
2024-09-12,North,Product C,15803.44689575545,382
2024-09-12,South,Product C,13867.925565301932,380
2024-09-12,East,Product C,13736.50160193821,283
2024-09-12,West,Product D,13762.29491607551,279
2024-09-13,North,Product D,13040.308485628593,361
2024-09-13,South,Product C,11669.36560596024,144
2024-09-13,East,Product D,15642.967476495453,58
2024-09-13,West,Product A,13846.501038471659,136
2024-09-14,North,Product B,13113.153626929925,190
2024-09-14,South,Product B,10610.228182166346,79
2024-09-14,East,Product B,14475.619539681873,331
2024-09-14,West,Product D,12536.293380751735,319
2024-09-15,North,Product A,14713.3387853006,317
2024-09-15,South,Product D,13297.723717299185,138
2024-09-15,East,Product D,13745.850513555026,215
2024-09-15,West,Product B,16200.909757657333,365
2024-09-16,North,Product C,12456.509548012604,275
2024-09-16,South,Product B,13891.463715635718,303
2024-09-16,East,Product D,16343.41721776042,277
2024-09-16,West,Product B,14896.723451398524,392
2024-09-17,North,Product B,14438.598592022685,182
2024-09-17,South,Product A,13982.884858826788,392
2024-09-17,East,Product A,14326.4206794968,117
2024-09-17,West,Product D,13703.538003676174,227
2024-09-18,North,Product C,14366.80816192853,272
2024-09-18,South,Product A,18400.02442660863,458
2024-09-18,East,Product A,16359.439129602863,296
2024-09-18,West,Product C,11611.089007109078,482
2024-09-19,North,Product B,18670.336313120242,463
2024-09-19,South,Product D,12704.81299944095,149
2024-09-19,East,Product D,17982.371715157504,461
2024-09-19,West,Product D,13774.73917253216,257
2024-09-20,North,Product D,14958.675624404077,429
2024-09-20,South,Product D,16364.688652377925,355
2024-09-20,East,Product A,13328.512503299133,228
2024-09-20,West,Product D,18860.95778158733,321
2024-09-21,North,Product D,16440.817167478042,107
2024-09-21,South,Product C,13151.691181877093,83
2024-09-21,East,Product A,20828.481383527702,69
2024-09-21,West,Product A,15471.726985299105,318
2024-09-22,North,Product B,14199.990234276998,402
2024-09-22,South,Product B,14421.794468857532,100
2024-09-22,East,Product D,14637.121489511299,133
2024-09-22,West,Product B,15960.430483999558,312
2024-09-23,North,Product C,11906.953568507906,314
2024-09-23,South,Product B,13684.17591846814,295
2024-09-23,East,Product B,16366.173145666306,370
2024-09-23,West,Product B,12381.311242118349,323
2024-09-24,North,Product C,10897.044640140548,359
2024-09-24,South,Product D,11974.0046403257,75
2024-09-24,East,Product C,15976.55875387032,412
2024-09-24,West,Product C,14056.551785869588,192
2024-09-25,North,Product C,12396.398009411705,148
2024-09-25,South,Product D,16678.1442985672,409
2024-09-25,East,Product A,12370.21817389397,157
2024-09-25,West,Product A,15761.230762799067,476
2024-09-26,North,Product C,12811.313678213108,339
2024-09-26,South,Product C,16668.71530811775,402
2024-09-26,East,Product D,11693.052599438863,478
2024-09-26,West,Product B,14117.651999495298,438
2024-09-27,North,Product D,16222.379742824793,401
2024-09-27,South,Product D,13495.259991720066,195
2024-09-27,East,Product D,12999.274546207498,160
2024-09-27,West,Product A,12323.1861827438,300
2024-09-28,North,Product B,17299.334262098288,169
2024-09-28,South,Product C,13436.122354430494,347
2024-09-28,East,Product D,11781.045813515555,450
2024-09-28,West,Product A,16919.310421797225,158
2024-09-29,North,Product D,13327.964669895955,152
2024-09-29,South,Product D,19563.192353044626,452
2024-09-29,East,Product C,19334.522692872968,307
2024-09-29,West,Product C,9292.943678052226,478
2024-09-30,North,Product B,18368.000433722067,297
2024-09-30,South,Product B,17130.668456641597,357
2024-09-30,East,Product C,11999.760755100862,203
2024-09-30,West,Product C,15704.049039283385,451
2024-10-01,North,Product B,16480.104171688774,118
2024-10-01,South,Product B,17588.489806098034,410
2024-10-01,East,Product B,15486.264241905785,91
2024-10-01,West,Product D,17688.326509433515,380
2024-10-02,North,Product A,15089.247371325968,354
2024-10-02,South,Product B,12236.51742710533,451
2024-10-02,East,Product A,15822.284361636817,237
2024-10-02,West,Product C,13147.611680051083,156
2024-10-03,North,Product D,13388.319342792995,184
2024-10-03,South,Product B,14418.47919383998,322
2024-10-03,East,Product B,12859.810228441562,448
2024-10-03,West,Product D,18047.094920464926,52
2024-10-04,North,Product B,10140.398303242666,203
2024-10-04,South,Product B,18265.258547627313,169
2024-10-04,East,Product C,19358.712240980632,192
2024-10-04,West,Product D,14685.536986856594,255
2024-10-05,North,Product C,17007.394521471604,276
2024-10-05,South,Product A,16172.128206441621,466
2024-10-05,East,Product D,13539.612353586483,161
2024-10-05,West,Product B,10670.072968122984,217
2024-10-06,North,Product B,17990.68831461395,404
2024-10-06,South,Product D,11860.4506611865,231
2024-10-06,East,Product C,8986.965634751661,119
2024-10-06,West,Product A,12676.734510773034,411
2024-10-07,North,Product C,14502.811982140282,225
2024-10-07,South,Product D,13293.257967289737,429
2024-10-07,East,Product B,12758.432973643901,62
2024-10-07,West,Product D,17518.57429066349,454
2024-10-08,North,Product A,11595.962141184104,159
2024-10-08,South,Product C,11808.003523006691,281
2024-10-08,East,Product C,15149.39097963604,173
2024-10-08,West,Product B,14473.803759195254,261
2024-10-09,North,Product A,12392.832173585335,64
2024-10-09,South,Product D,11670.244943361378,450
2024-10-09,East,Product A,14770.795295256376,374
2024-10-09,West,Product B,13037.73857330852,121
2024-10-10,North,Product C,17644.200147715237,383
2024-10-10,South,Product D,16558.636588857833,97
2024-10-10,East,Product B,14650.927978562624,385
2024-10-10,West,Product D,15399.9945908305,367
2024-10-11,North,Product D,18643.141033576656,105
2024-10-11,South,Product A,12677.074995911255,446
2024-10-11,East,Product A,21328.343694195217,384
2024-10-11,West,Product B,19056.91876704686,279
2024-10-12,North,Product A,14306.466583683903,85
2024-10-12,South,Product C,15952.842014343338,121
2024-10-12,East,Product B,18141.030147459634,66
2024-10-12,West,Product A,12151.875324167371,343
2024-10-13,North,Product B,18965.084927158252,229
2024-10-13,South,Product C,19853.487999837434,386
2024-10-13,East,Product D,15792.113419600015,195
2024-10-13,West,Product A,19808.06871511676,131
2024-10-14,North,Product D,14070.860380534314,119
2024-10-14,South,Product B,15381.421657537172,256
2024-10-14,East,Product C,17566.438933993675,396
2024-10-14,West,Product A,17211.23442739574,270
2024-10-15,North,Product B,15325.278996704445,119
2024-10-15,South,Product A,16092.569200700615,492
2024-10-15,East,Product B,16682.522276230033,225
2024-10-15,West,Product D,17176.854785436448,100
2024-10-16,North,Product C,13095.345010329216,104
2024-10-16,South,Product D,16444.8652933356,199
2024-10-16,East,Product C,17105.50899624078,472
2024-10-16,West,Product D,17118.14748749426,73
2024-10-17,North,Product C,11372.525055052418,115
2024-10-17,South,Product D,16757.969004958017,225
2024-10-17,East,Product D,16651.17253873393,382
2024-10-17,West,Product D,18024.561459374167,92
2024-10-18,North,Product A,16056.736794762763,405
2024-10-18,South,Product C,14750.774416143053,249
2024-10-18,East,Product B,17632.537167241757,262
2024-10-18,West,Product B,13958.792783266323,408
2024-10-19,North,Product D,8040.9458406864405,260
2024-10-19,South,Product D,15924.189726978144,240
2024-10-19,East,Product B,13100.297211110601,399
2024-10-19,West,Product A,12088.481197185738,392
2024-10-20,North,Product A,13831.54754181184,69
2024-10-20,South,Product A,15136.904758857016,97
2024-10-20,East,Product D,13767.73886698841,143
2024-10-20,West,Product A,22349.331541370695,361
2024-10-21,North,Product A,19820.639603694624,318
2024-10-21,South,Product B,14808.361614821639,325
2024-10-21,East,Product C,16216.817418234812,476
2024-10-21,West,Product A,15979.895028969577,417
2024-10-22,North,Product D,14156.053739839044,301
2024-10-22,South,Product D,11687.233069745955,62
2024-10-22,East,Product D,16396.244747800167,426
2024-10-22,West,Product B,15390.16552647181,65
2024-10-23,North,Product D,14751.47338408304,315
2024-10-23,South,Product A,15336.234087408864,338
2024-10-23,East,Product A,14067.70528467176,85
2024-10-23,West,Product D,18365.302538517655,58
2024-10-24,North,Product A,17928.17557763976,286
2024-10-24,South,Product D,10131.44009382221,353
2024-10-24,East,Product B,15365.529959846042,156
2024-10-24,West,Product A,15884.785840997412,427
2024-10-25,North,Product B,13407.34343695585,378
2024-10-25,South,Product D,10467.38776069956,288
2024-10-25,East,Product C,12940.266258453747,303
2024-10-25,West,Product B,8146.399065634209,156
2024-10-26,North,Product D,16969.382721079677,415
2024-10-26,South,Product B,16115.265097287098,448
2024-10-26,East,Product B,13654.242477831522,406
2024-10-26,West,Product A,12982.873466234481,258
2024-10-27,North,Product A,12757.33198792324,353
2024-10-27,South,Product D,12682.767277380019,318
2024-10-27,East,Product C,15918.162614754976,102
2024-10-27,West,Product D,10080.651923504687,205
2024-10-28,North,Product B,12410.897913021588,107
2024-10-28,South,Product C,15992.040645559337,124
2024-10-28,East,Product A,9415.864865960706,127
2024-10-28,West,Product D,14493.412944596037,424
2024-10-29,North,Product D,15356.215207953437,240
2024-10-29,South,Product B,9989.172217161482,155
2024-10-29,East,Product B,16524.114168502325,335
2024-10-29,West,Product B,15358.954036645142,182
2024-10-30,North,Product D,15865.04937824434,57
2024-10-30,South,Product B,14475.369288470818,495
2024-10-30,East,Product A,15763.815431243349,236
2024-10-30,West,Product C,14988.851428574777,307
2024-10-31,North,Product B,13619.425296250442,199
2024-10-31,South,Product B,15192.728383587068,59
2024-10-31,East,Product C,11304.756543379463,262
2024-10-31,West,Product D,12462.365774979857,137
2024-11-01,North,Product D,13931.631554838554,89
2024-11-01,South,Product B,18781.63226123555,417
2024-11-01,East,Product C,18496.42725560531,415
2024-11-01,West,Product D,17323.82738647585,430
2024-11-02,North,Product A,12328.127749681466,438
2024-11-02,South,Product D,13972.727612654428,418
2024-11-02,East,Product C,11482.43629349448,156
2024-11-02,West,Product B,16506.818292744705,170
2024-11-03,North,Product B,16905.810783529512,480
2024-11-03,South,Product A,16222.720288303124,436
2024-11-03,East,Product D,17418.171271187846,386
2024-11-03,West,Product C,14352.935010688107,113
2024-11-04,North,Product C,15494.20431687162,94
2024-11-04,South,Product C,13327.365745074923,471
2024-11-04,East,Product B,14774.970365635822,468
2024-11-04,West,Product B,8358.725212254227,499
2024-11-05,North,Product A,13270.339586059936,424
2024-11-05,South,Product C,18652.85723757159,270
2024-11-05,East,Product D,13044.986175766147,125
2024-11-05,West,Product A,13233.174549214913,329
2024-11-06,North,Product D,16329.679302788887,344
2024-11-06,South,Product A,17585.7248354592,122
2024-11-06,East,Product A,12863.781333945371,265
2024-11-06,West,Product A,14866.130666429122,93
2024-11-07,North,Product A,14273.855363642098,388
2024-11-07,South,Product C,17802.33654556957,331
2024-11-07,East,Product B,10216.975539853483,224
2024-11-07,West,Product D,18895.788600001175,99
2024-11-08,North,Product D,14818.56508701827,447
2024-11-08,South,Product B,18313.26313715688,273
2024-11-08,East,Product B,11603.252118026214,457
2024-11-08,West,Product A,16402.190396085825,480
2024-11-09,North,Product C,17555.897481550663,228
2024-11-09,South,Product C,14580.732120917763,306
2024-11-09,East,Product A,17328.230450457904,165
2024-11-09,West,Product A,17676.976592924526,191
2024-11-10,North,Product A,12084.577999591591,67
2024-11-10,South,Product D,13742.479504716894,153
2024-11-10,East,Product B,13082.090256991405,390
2024-11-10,West,Product A,15528.301145890428,444
2024-11-11,North,Product B,15731.905632001504,99
2024-11-11,South,Product A,16461.48177031815,427
2024-11-11,East,Product B,12239.765355336587,311
2024-11-11,West,Product C,13210.217577729667,52
2024-11-12,North,Product A,16776.63200849382,439
2024-11-12,South,Product C,16107.91230510356,378
2024-11-12,East,Product D,13713.815569194125,87
2024-11-12,West,Product B,16143.35911814723,369
2024-11-13,North,Product A,16832.08123446592,410
2024-11-13,South,Product D,16397.22153821062,179
2024-11-13,East,Product D,16980.27730873239,407
2024-11-13,West,Product A,12971.07273362463,66
2024-11-14,North,Product A,13166.423312630772,108
2024-11-14,South,Product B,13619.157444081357,230
2024-11-14,East,Product A,17142.773517145262,166
2024-11-14,West,Product C,16133.156687029592,259
2024-11-15,North,Product A,15690.283778724499,428
2024-11-15,South,Product A,14334.82441457323,397
2024-11-15,East,Product A,14379.240123306772,76
2024-11-15,West,Product D,15305.845244174441,371
2024-11-16,North,Product D,14361.849870955934,215
2024-11-16,South,Product A,13865.043819280037,383
2024-11-16,East,Product A,12944.836630415684,251
2024-11-16,West,Product A,12711.08151840095,245
2024-11-17,North,Product D,15441.102391368233,76
2024-11-17,South,Product C,15436.439848407572,253
2024-11-17,East,Product B,14650.004292933774,277
2024-11-17,West,Product A,18582.496654816932,431
2024-11-18,North,Product A,15679.235852359981,165
2024-11-18,South,Product A,17654.600336192183,65
2024-11-18,East,Product A,14415.89069709658,155
2024-11-18,West,Product A,14922.6219841609,135
2024-11-19,North,Product B,17781.413940351573,112
2024-11-19,South,Product A,13392.197156628858,410
2024-11-19,East,Product B,13197.559952947728,269
2024-11-19,West,Product A,15812.790128349188,189
2024-11-20,North,Product B,17010.243967873033,198
2024-11-20,South,Product A,14027.05120836083,168
2024-11-20,East,Product A,15310.650261708332,311
2024-11-20,West,Product A,18031.46303004286,86
2024-11-21,North,Product A,13519.85880285605,446
2024-11-21,South,Product B,13279.951295720952,362
2024-11-21,East,Product B,13306.62463756122,264
2024-11-21,West,Product A,14228.86818529613,393
2024-11-22,North,Product B,16386.14570805915,151
2024-11-22,South,Product D,15721.025603707463,228
2024-11-22,East,Product D,16860.227723315606,472
2024-11-22,West,Product A,13128.313147000716,445
2024-11-23,North,Product D,18338.12269685397,126
2024-11-23,South,Product D,18793.692382241556,410
2024-11-23,East,Product A,13749.328719268937,171
2024-11-23,West,Product B,16795.56328591075,106
2024-11-24,North,Product B,18887.30993897204,127
2024-11-24,South,Product C,14500.60087611709,64
2024-11-24,East,Product A,12819.425722450182,162
2024-11-24,West,Product B,20023.385102990145,396
2024-11-25,North,Product C,13636.435024640814,50
2024-11-25,South,Product B,14196.048252286582,94
2024-11-25,East,Product D,15682.145581182218,489
2024-11-25,West,Product D,13649.504815072098,231
2024-11-26,North,Product A,17163.178820862628,160
2024-11-26,South,Product B,17114.52917238475,389
2024-11-26,East,Product C,18015.935306199415,427
2024-11-26,West,Product A,17636.315473204362,357
2024-11-27,North,Product D,16828.34572910812,471
2024-11-27,South,Product B,15288.307342090924,499
2024-11-27,East,Product C,15716.02694720004,251
2024-11-27,West,Product D,14033.639096047991,403
2024-11-28,North,Product C,16671.45965149937,432
2024-11-28,South,Product D,16686.260312253595,472
2024-11-28,East,Product C,15548.245773353907,423
2024-11-28,West,Product B,14864.893010125272,96
2024-11-29,North,Product B,12466.252156758641,416
2024-11-29,South,Product A,15631.284845209182,63
2024-11-29,East,Product C,13188.51761519512,401
2024-11-29,West,Product B,13468.816426626701,460
2024-11-30,North,Product A,16470.393723542627,151
2024-11-30,South,Product D,18128.523825280216,106
2024-11-30,East,Product D,16964.632563727468,351
2024-11-30,West,Product C,11356.390893334843,169
2024-12-01,North,Product B,14810.91917199531,185
2024-12-01,South,Product C,17464.369764934756,339
2024-12-01,East,Product C,13314.789676101987,455
2024-12-01,West,Product C,12509.505188343173,369
2024-12-02,North,Product B,16947.64584879152,269
2024-12-02,South,Product D,13320.280028356992,335
2024-12-02,East,Product A,18276.882607855267,157
2024-12-02,West,Product B,19977.79988835394,249
2024-12-03,North,Product C,15634.309870154892,53
2024-12-03,South,Product D,19427.039372795483,201
2024-12-03,East,Product B,13847.437977242544,289
2024-12-03,West,Product C,18299.00606133882,358
2024-12-04,North,Product A,19217.058742903588,190
2024-12-04,South,Product D,15819.932543151102,115
2024-12-04,East,Product C,14468.073179733688,488
2024-12-04,West,Product C,19038.541269001147,180
2024-12-05,North,Product D,15929.816861391895,458
2024-12-05,South,Product C,15494.331912722493,191
2024-12-05,East,Product A,15628.77211519507,323
2024-12-05,West,Product D,16805.074587083254,173
2024-12-06,North,Product D,16393.56952337183,146
2024-12-06,South,Product A,13304.20125486835,98
2024-12-06,East,Product C,12783.723999807746,147
2024-12-06,West,Product B,12794.011154564652,231
2024-12-07,North,Product C,13409.651079865942,154
2024-12-07,South,Product B,19980.00692121614,130
2024-12-07,East,Product C,15165.533709995629,428
2024-12-07,West,Product A,16014.446710005326,67
2024-12-08,North,Product A,16683.939279401362,473
2024-12-08,South,Product C,19833.371731124327,432
2024-12-08,East,Product B,19028.97849772092,497
2024-12-08,West,Product A,13955.742451020593,309
2024-12-09,North,Product B,17964.98127470549,489
2024-12-09,South,Product A,14999.417084292303,487
2024-12-09,East,Product D,14982.289220904577,493
2024-12-09,West,Product C,18357.05658961643,320
2024-12-10,North,Product D,8364.011204517177,121
2024-12-10,South,Product B,14867.115395391531,449
2024-12-10,East,Product C,14565.162415474593,357
2024-12-10,West,Product C,17339.63643245762,97
2024-12-11,North,Product A,15517.902260616249,101
2024-12-11,South,Product D,10503.494195149302,263
2024-12-11,East,Product A,15536.877804855796,247
2024-12-11,West,Product C,16628.391890936604,227
2024-12-12,North,Product B,19549.63438188025,217
2024-12-12,South,Product B,11265.848784643944,413
2024-12-12,East,Product C,15872.467459313026,340
2024-12-12,West,Product B,15431.170606711348,454
2024-12-13,North,Product C,16480.777294807885,293
2024-12-13,South,Product C,18531.326657129175,72
2024-12-13,East,Product C,12965.07557214053,153
2024-12-13,West,Product A,12564.75966022292,293
2024-12-14,North,Product C,15359.887437571662,288
2024-12-14,South,Product C,15502.735741128043,98
2024-12-14,East,Product B,14531.317334358719,271
2024-12-14,West,Product B,16406.483609598945,174
2024-12-15,North,Product B,12593.559320407432,128
2024-12-15,South,Product D,19015.765255963008,222
2024-12-15,East,Product B,18206.086286535523,282
2024-12-15,West,Product A,20229.879987903965,157
2024-12-16,North,Product D,11550.041762769346,332
2024-12-16,South,Product D,19438.998510406047,350
2024-12-16,East,Product D,14459.143932616069,114
2024-12-16,West,Product C,12487.988556053842,85
2024-12-17,North,Product A,19635.132073614684,251
2024-12-17,South,Product B,16365.700666428735,296
2024-12-17,East,Product C,21315.234205045454,296
2024-12-17,West,Product C,15108.3306930952,65
2024-12-18,North,Product B,16768.51686414666,197
2024-12-18,South,Product A,14794.520987570133,299
2024-12-18,East,Product C,16121.035361104234,347
2024-12-18,West,Product A,18566.44265087876,204
2024-12-19,North,Product A,15058.478075591484,283
2024-12-19,South,Product D,18151.398697865894,107
2024-12-19,East,Product D,16272.992955316724,458
2024-12-19,West,Product B,14791.643305981153,255
2024-12-20,North,Product B,13755.776204990761,316
2024-12-20,South,Product B,14779.787084270465,102
2024-12-20,East,Product C,15311.547833878918,320
2024-12-20,West,Product B,14986.032562580152,356
2024-12-21,North,Product B,15917.6490729748,445
2024-12-21,South,Product D,16009.832811756225,98
2024-12-21,East,Product D,16299.788393212586,275
2024-12-21,West,Product A,15401.26814531603,72
2024-12-22,North,Product B,16650.18561195477,127
2024-12-22,South,Product D,16639.76138838823,408
2024-12-22,East,Product B,12811.557861155612,365
2024-12-22,West,Product B,15494.8078088145,388
2024-12-23,North,Product B,15378.659922554207,63
2024-12-23,South,Product B,12178.456349465236,335
2024-12-23,East,Product B,14110.174388602583,106
2024-12-23,West,Product B,17116.36443300696,65
2024-12-24,North,Product B,16746.69916719865,336
2024-12-24,South,Product C,17831.718430211924,428
2024-12-24,East,Product A,18974.275256364166,180
2024-12-24,West,Product D,19933.67051578302,343
2024-12-25,North,Product B,15112.906159770966,169
2024-12-25,South,Product B,12311.761242540204,490
2024-12-25,East,Product D,12222.616310987389,173
2024-12-25,West,Product D,15145.08390514389,436
2024-12-26,North,Product B,20162.575116823777,206
2024-12-26,South,Product B,15448.241589713683,194
2024-12-26,East,Product B,18241.641433259018,282
2024-12-26,West,Product A,16224.842377683332,237
2024-12-27,North,Product C,15295.350296323053,250
2024-12-27,South,Product D,18615.470354905574,275
2024-12-27,East,Product D,19408.80623503621,201
2024-12-27,West,Product B,16264.876134641756,93
2024-12-28,North,Product A,17739.484141553366,467
2024-12-28,South,Product D,16411.52154086661,135
2024-12-28,East,Product A,18345.471065552767,158
2024-12-28,West,Product D,14968.100111687978,85
2024-12-29,North,Product C,15828.051484421048,256
2024-12-29,South,Product C,20830.5753071393,87
2024-12-29,East,Product A,17400.032689607542,303
2024-12-29,West,Product C,17355.815424322576,408
2024-12-30,North,Product B,19938.82371711162,263
2024-12-30,South,Product C,12826.52171281755,75
2024-12-30,East,Product D,12797.402556318923,171
2024-12-30,West,Product B,17446.673026462315,361
2024-12-31,North,Product C,14939.984806351402,169
2024-12-31,South,Product B,15914.295797083829,271
2024-12-31,East,Product B,13133.8859166585,462
2024-12-31,West,Product C,15390.505905294878,470
